STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3815;19691016;    5;   4.6;   1.6;    5;   0.2;   1;    6.900;   0;   1.7;  11.5; 1015.50;   11.5;   85.00;   18.0;    4.3;    2.4;eor
       3815;19691017;    5;   6.2;   2.2;    5;   0.1;   1;    4.400;   0;   6.0;  11.9; 1013.00;   10.1;   93.00;   16.3;    7.5;    6.1;eor
       3815;19691018;    5;   8.2;   3.1;    5;   0.1;   1;    4.900;   0;   4.3;  10.8; 1006.30;   10.5;   84.00;   17.2;    7.2;    7.2;eor
       3815;19691019;    5;   5.1;   2.2;    5;   0.2;   1;    6.300;   0;   2.7;   9.5; 1002.70;    7.0;   93.00;   12.5;    3.6;    2.4;eor
       3815;19691020;    5;   3.6;   1.2;    5;   0.1;   1;    7.700;   0;   1.3;  10.8; 1003.50;   11.4;   81.00;   20.0;    3.2;   -0.1;eor
       3815;19691021;    5;   4.1;   0.9;    5;   0.1;   1;    2.200;   0;   6.7;  13.2; 1008.80;   13.2;   87.00;   19.0;    7.6;    4.7;eor
       3815;19691022;    5;   4.6;   1.4;    5;   0.6;   1;    0.800;   0;   7.7;  13.3; 1009.00;   12.0;   95.00;   15.2;   10.3;    8.2;eor
       3815;19691023;    5;   8.8;   2.1;    5;   9.7;   1;    0.000;   0;   6.7;  14.4; 1008.40;   12.6;   96.00;   14.2;   11.5;   10.0;eor
       3815;19691024;    5;  16.0;   4.6;    5;   5.8;   1;    1.300;   0;   6.7;  10.5; 1005.60;   10.3;   81.00;   13.7;    8.2;    9.9;eor
       3815;19691025;    5;  11.8;   3.8;    5;   1.0;   1;    1.400;   0;   5.3;  10.7; 1013.40;   10.2;   86.00;   13.2;    7.8;    6.6;eor
       3815;19691026;    5;  11.3;   4.2;    5;   0.0;   1;    1.000;   0;   5.3;  11.7; 1019.80;   11.3;   86.00;   14.5;    9.3;    8.9;eor
       3815;19691027;    5;   9.8;   3.8;    5;   0.0;   0;    0.500;   0;   7.3;  12.8; 1022.20;   13.0;   87.00;   14.4;    8.2;    6.6;eor
       3815;19691028;    5;  10.3;   3.0;    5;   0.0;   1;    2.500;   0;   7.0;  12.3; 1015.80;   12.8;   84.00;   14.5;   10.9;   10.7;eor
       3815;19691029;    5;  15.4;   5.1;    5;   2.9;   1;    1.300;   0;   5.3;   8.9; 1007.80;    8.6;   76.00;   13.1;    6.4;   10.0;eor
       3815;19691030;    5;  17.5;   5.2;    5;   5.2;   1;    2.300;   0;   5.3;   9.6; 1007.40;    8.3;   89.00;   10.8;    5.8;    4.6;eor
       3815;19691031;    5;  11.8;   5.3;    5;   1.7;   1;    0.000;   0;   7.7;  11.6; 1009.50;   10.9;   90.00;   12.2;    8.5;    7.2;eor
       3815;19691101;    5;  16.0;   6.1;    5;   0.0;   1;    0.000;   0;   6.3;   9.3; 1005.80;    9.4;   79.00;   10.9;    8.7;    8.2;eor
       3815;19691102;    5;  19.0;   7.0;    5;   0.0;   1;    0.100;   0;   8.0;  11.3; 1002.80;   12.0;   83.00;   13.4;    8.6;    7.2;eor
       3815;19691103;    5;  22.6;   8.8;    5;   0.0;   1;    0.000;   0;   7.7;  11.9; 1001.10;   13.9;   75.00;   14.5;   12.4;   12.1;eor
       3815;19691104;    5;  27.8;   7.7;    5;   9.6;   1;    0.100;   0;   7.7;  10.0;  996.80;    9.1;   81.00;   14.1;    5.9;   11.5;eor
       3815;19691105;    5;  18.5;   4.0;    5;   1.5;   1;    4.400;   0;   2.7;   6.7; 1010.20;    3.9;   80.00;    9.1;    2.0;    1.1;eor
       3815;19691106;    5;   9.3;   3.7;    5;   0.0;   0;    1.700;   0;   4.7;   6.5; 1012.30;    4.1;   82.00;    6.8;    0.5;   -3.2;eor
       3815;19691107;    5;  14.9;   4.4;    5;   2.7;   1;    1.400;   0;   7.3;   5.9;  990.30;    3.8;   75.00;    6.1;   -0.9;   -4.6;eor
       3815;19691108;    5;  19.6;   6.0;    5;   1.8;   1;    0.100;   0;   5.7;   8.4;  973.90;    6.7;   81.00;    9.9;    3.6;    4.5;eor
       3815;19691109;    5;  28.3;   7.4;    5;   8.9;   1;    0.400;   0;   8.0;   8.5;  967.80;    7.2;   84.00;   10.0;    4.5;    2.6;eor
       3815;19691110;    5;  27.3;   8.3;    5;   2.4;   1;    1.800;   0;   5.3;   8.4;  987.00;    7.8;   81.00;    9.1;    4.2;    3.5;eor
       3815;19691111;    5;  15.4;   6.3;    5;   2.1;   1;    0.700;   0;   7.7;  11.1;  989.00;   12.6;   77.00;   13.8;    8.4;    7.0;eor
       3815;19691112;    5;  26.3;   7.8;    5;   2.7;   1;    3.700;   0;   5.3;  10.1;  983.60;   11.2;   73.00;   14.7;    6.8;   11.0;eor
       3815;19691113;    5;  16.5;   5.4;    5;   1.7;   1;    0.100;   0;   5.7;   8.4;  989.20;    6.6;   84.00;   10.7;    4.8;    5.4;eor
       3815;19691114;    5;  13.4;   3.2;    5;   0.2;   1;    3.300;   0;   4.0;   8.1;  992.70;    6.9;   79.00;    9.8;    2.8;    0.2;eor
       3815;19691115;    5;  18.0;   6.3;    5;   0.1;   1;    3.000;   0;   6.0;   7.2;  991.60;    7.2;   70.00;    9.4;    4.5;    2.5;eor
       3815;19691116;    5;  15.4;   5.8;    5;   2.5;   1;    3.000;   0;   8.0;   8.1;  996.00;    7.5;   80.00;    8.7;    4.5;    2.9;eor
       3815;19691117;    5;  17.0;   5.7;    5;   4.9;   1;    0.500;   0;   6.7;   8.1;  990.00;    5.1;   90.00;    9.7;    4.0;    5.5;eor
       3815;19691118;    5;  23.7;   7.5;    5;   9.0;   8;    2.400;   0;   6.7;   6.4;  998.80;    3.4;   80.00;    6.0;    2.6;    2.0;eor
       3815;19691119;    5;  21.6;   7.7;    5;   1.9;   1;    0.200;   0;   7.7;   9.7;  996.30;    9.6;   83.00;   10.4;    2.4;    1.6;eor
       3815;19691120;    5;  19.0;   6.9;    5;   0.0;   0;    4.200;   0;   5.0;   7.6;  997.90;    6.4;   77.00;   11.0;    4.9;    6.2;eor
       3815;19691121;    5;   8.8;   3.2;    5;   0.5;   1;    0.400;   0;   5.3;   7.7;  999.10;    5.2;   86.00;    7.9;    2.4;    1.6;eor
       3815;19691122;    5;   6.2;   1.8;    5;   0.1;   1;    0.100;   0;   7.7;  10.0;  995.60;    8.5;   91.00;   10.1;    4.1;    1.8;eor
       3815;19691123;    5;   4.1;   0.8;    5;   1.9;   8;    0.200;   0;   6.0;   9.9;  995.20;    7.1;   97.00;    9.2;    4.4;    2.5;eor
       3815;19691124;    5;  10.3;   2.5;    5;   0.0;   0;    0.100;   0;   7.0;   6.3;  985.60;    1.3;   92.00;    6.7;   -0.1;    0.2;eor
       3815;19691125;    5;   6.7;   2.5;    5;   3.1;   7;    0.100;   0;   7.7;   5.7;  986.20;    0.5;   91.00;    2.6;   -1.0;   -3.8;eor
       3815;19691126;    5;  10.3;   3.7;    5;   0.1;   7;    0.300;   2;   6.7;   5.3;  994.60;    0.1;   86.00;    1.8;   -0.5;   -1.0;eor
       3815;19691127;    5;  14.4;   4.9;    5;   1.9;   8;    0.000;   0;   6.3;   5.6;  998.40;    1.1;   88.00;    3.7;   -4.6;   -6.8;eor
       3815;19691128;    5;  27.3;   6.4;    5;   9.9;   8;    0.500;   0;   6.7;   6.7;  986.80;    2.4;   86.00;    6.1;   -0.1;    3.0;eor
       3815;19691129;    5;  16.5;   5.2;    5;  10.8;   8;    0.000;   4;   8.0;   6.3;  997.50;    1.1;   94.00;    2.7;   -0.2;   -1.3;eor
       3815;19691130;    5;   3.1;   1.4;    5;   0.0;   0;    0.000;   3;   8.0;   5.1; 1014.00;   -1.6;   93.00;    1.0;   -2.0;   -1.7;eor
       3815;19691201;    5;   9.3;   2.8;    5;   0.4;   8;    0.000;   1;   8.0;   4.9; 1015.90;   -1.3;   87.00;   -0.4;   -1.9;   -1.9;eor
       3815;19691202;    5;  10.3;   4.7;    5;   7.4;   8;    0.000;   1;   8.0;   6.9; 1004.00;    2.3;   97.00;    3.4;   -1.6;   -2.2;eor
       3815;19691203;    5;  13.9;   4.7;    5;   5.7;   1;    0.000;   0;   8.0;   6.9;  986.70;    2.6;   92.00;    5.2;    1.8;    2.2;eor
       3815;19691204;    5;   6.7;   1.5;    5;   0.1;   1;    1.100;   0;   4.3;   4.4;  995.00;   -3.8;   92.00;    1.8;   -5.3;   -2.9;eor
       3815;19691205;    5;   6.2;   2.2;    5;   0.0;   0;    0.000;   0;   7.7;   5.2; 1001.40;   -1.2;   94.00;   -0.1;   -5.4;   -7.5;eor
       3815;19691206;    5;   8.8;   2.2;    5;   0.0;   7;    2.400;   0;   6.3;   5.1; 1001.90;   -1.0;   88.00;    0.2;   -1.8;   -1.9;eor
       3815;19691207;    5;   8.2;   2.6;    5;   0.0;   0;    0.900;   0;   6.3;   3.9; 1006.60;   -2.6;   77.00;   -1.3;   -3.9;   -6.8;eor
       3815;19691208;    5;  10.3;   3.7;    5;   2.4;   8;    0.000;   0;   6.7;   5.1; 1006.20;   -0.8;   89.00;    0.6;   -2.6;   -3.6;eor
       3815;19691209;    5;   6.2;   1.9;    5;   0.1;   1;    0.000;   1;   5.3;   4.9; 1018.40;   -2.3;   90.00;    1.3;   -4.2;   -3.5;eor
       3815;19691210;    5;   4.1;   2.0;    5;   0.1;   1;    4.800;   1;   0.7;   3.7; 1015.90;   -5.1;   88.00;   -1.8;   -7.6;  -10.6;eor
       3815;19691211;    5;   3.6;   0.9;    5;   0.1;   1;    0.000;   1;   8.0;   4.7; 1010.40;   -3.3;   98.00;   -2.8;   -7.7;  -10.5;eor
       3815;19691212;    5;   2.1;   0.5;    5;   0.0;   0;    0.000;   1;   8.0;   5.6; 1010.40;   -0.6;   98.00;    0.0;   -3.1;   -3.1;eor
       3815;19691213;    5;   4.6;   1.7;    5;   0.3;   8;    0.000;   1;   8.0;   5.5; 1011.50;   -0.4;   90.00;    0.8;   -1.0;   -0.5;eor
       3815;19691214;    5;  13.4;   4.7;    5;   0.4;   7;    0.000;   1;   7.7;   5.2; 1002.70;   -0.1;   85.00;    0.9;   -1.1;   -1.5;eor
       3815;19691215;    5;  14.9;   4.2;    5;   3.3;   7;    0.000;   1;   8.0;   5.6;  981.90;    0.0;   91.00;    1.0;   -0.7;   -1.2;eor
       3815;19691216;    5;  12.4;   3.8;    5;   0.0;   7;    0.300;   7;   4.3;   3.6;  996.00;   -6.2;   88.00;   -0.1;   -8.6;   -3.4;eor
       3815;19691217;    5;   4.1;   1.6;    5;   0.1;   7;    4.500;   6;   4.3;   2.8; 1002.30;   -9.1;   92.00;   -6.3;  -11.5;  -16.4;eor
       3815;19691218;    5;  10.8;   4.0;    5;   0.3;   7;    0.000;   6;   8.0;   3.6; 1002.20;   -5.4;   89.00;   -3.8;   -8.9;  -13.0;eor
       3815;19691219;    5;   9.3;   2.8;    5;   0.1;   7;    2.600;   6;   6.0;   3.1; 1013.10;   -6.3;   81.00;   -4.0;   -8.6;  -10.3;eor
       3815;19691220;    5;   5.7;   2.1;    5;   0.1;   7;    5.800;   6;   0.3;   2.4; 1014.30;  -10.2;   82.00;   -6.7;  -12.4;  -16.5;eor
       3815;19691221;    5;   8.2;   2.8;    5;   0.9;   1;    0.600;   6;   7.0;   2.4; 1011.20;   -8.0;   74.00;   -4.9;  -14.3;  -18.0;eor
       3815;19691222;    5;   9.3;   3.7;    5;   0.3;   1;    0.000;   5;   7.3;   4.1;  999.60;   -1.5;   73.00;   -0.1;   -4.9;   -4.8;eor
       3815;19691223;    5;   3.6;   1.4;    5;   1.8;   8;    0.000;   5;   8.0;   5.5; 1004.40;   -0.6;   94.00;    0.1;   -2.8;   -3.7;eor
       3815;19691224;    5;   4.6;   2.3;    5;   0.2;   8;    0.000;   6;   8.0;   6.5; 1005.10;    2.2;   91.00;    3.0;    0.0;   -0.2;eor
       3815;19691225;    5;   6.2;   1.8;    5;   0.0;   0;    0.000;   3;   8.0;   6.3;  999.20;    2.4;   86.00;    4.1;    1.5;    0.2;eor
       3815;19691226;    5;   6.2;   2.5;    5;   0.0;   0;    0.200;   2;   7.0;   5.7; 1006.40;   -0.6;   95.00;    1.8;   -1.8;    0.3;eor
       3815;19691227;    5;   8.8;   3.5;    5;   0.0;   0;    0.000;   2;   8.0;   4.0; 1014.30;   -3.6;   86.00;   -1.3;   -4.3;   -2.3;eor
       3815;19691228;    5;   9.8;   4.5;    5;   0.0;   0;    0.000;   2;   8.0;   3.5; 1005.60;   -6.4;   89.00;   -4.0;   -6.9;   -5.1;eor
       3815;19691229;    5;   9.8;   3.7;    5;   0.0;   0;    4.600;   2;   1.3;   2.5; 1000.30;   -9.6;   84.00;   -6.9;  -11.4;  -10.6;eor
       3815;19691230;    5;  18.0;   7.2;    5;   0.5;   7;    0.000;   2;   7.7;   3.7; 1000.70;   -5.0;   85.00;   -2.7;   -9.8;  -10.5;eor
       3815;19691231;    5;  16.5;   6.6;    5;   0.2;   7;    1.200;   2;   6.3;   1.9;  998.80;  -12.4;   80.00;   -5.7;  -13.5;  -10.7;eor
       3815;19700101;    5;   7.7;   2.6;    5;   0.1;   7;    0.000;   3;   8.0;   2.3;  994.20;  -10.5;   85.00;   -9.3;  -13.0;  -12.9;eor
       3815;19700102;    5;  16.5;   5.9;    5;   8.5;   8;    0.000;   3;   8.0;   4.8;  986.80;   -1.5;   91.00;    1.1;  -10.0;  -10.6;eor
       3815;19700103;    5;  12.9;   3.2;    5;   1.6;   7;    0.000;   7;   6.0;   5.3;  986.40;   -1.2;   93.00;    1.8;   -2.2;   -1.0;eor
       3815;19700104;    5;   9.8;   3.1;    5;   0.1;   1;    6.200;  11;   1.0;   3.7;  988.40;   -5.3;   85.00;   -1.4;   -7.5;   -6.6;eor
       3815;19700105;    5;   5.7;   1.8;    5;   0.2;   7;    0.000;  10;   8.0;   4.0;  983.20;   -4.4;   91.00;   -2.4;   -7.8;  -11.4;eor
       3815;19700106;    5;  11.3;   4.1;    5;   2.6;   7;    2.000;   9;   7.3;   4.9;  991.50;   -1.2;   87.00;    0.3;   -4.9;   -7.5;eor
       3815;19700107;    5;   9.3;   2.2;    5;   0.0;   7;    0.000;  11;   8.0;   5.1; 1005.50;   -1.8;   92.00;   -0.4;   -2.8;   -2.1;eor
       3815;19700108;    5;  16.0;   4.7;    5;   2.1;   8;    0.500;  10;   5.3;   3.6; 1010.40;   -3.6;   76.00;   -2.4;   -5.8;   -7.5;eor
       3815;19700109;    5;  16.5;   6.3;    5;   1.4;   1;    0.000;  12;   6.7;   4.5; 1000.40;    0.1;   75.00;    1.4;   -3.9;   -5.8;eor
       3815;19700110;    5;   9.3;   3.4;    5;   0.5;   8;    0.000;  10;   7.3;   5.9;  993.60;    1.4;   87.00;    2.2;   -0.6;   -2.7;eor
       3815;19700111;    5;   7.2;   2.8;    5;   0.0;   0;    0.100;   6;   5.7;   6.4;  986.70;    3.2;   83.00;    7.8;    1.1;   -0.1;eor
       3815;19700112;    5;   6.2;   1.7;    5;   0.0;   1;    1.200;   6;   5.3;   6.5;  984.20;    2.9;   86.00;    5.5;    0.0;    0.0;eor
       3815;19700113;    5;   5.7;   1.8;    5;   0.0;   0;    4.000;   4;   3.3;   6.4;  988.60;    2.4;   85.00;    7.8;   -1.0;   -4.4;eor
       3815;19700114;    5;   6.2;   2.2;    5;   0.2;   1;    5.600;   3;   4.0;   5.5;  988.60;    0.8;   85.00;    3.6;   -1.0;   -3.4;eor
       3815;19700115;    5;   5.1;   2.3;    5;   0.3;   1;    0.000;   3;   8.0;   6.4;  987.20;    2.4;   88.00;    3.4;   -0.2;    1.9;eor
       3815;19700116;    5;  10.8;   3.4;    5;   0.0;   8;    0.000;   3;   8.0;   5.6;  996.30;   -0.4;   93.00;    2.7;   -1.3;    0.0;eor
       3815;19700117;    5;  10.8;   4.0;    5;   0.6;   8;    0.000;   2;   8.0;   4.0; 1006.80;   -3.2;   84.00;   -1.3;   -3.9;   -3.5;eor
       3815;19700118;    5;   6.7;   2.7;    5;   0.0;   0;    2.200;   3;   4.7;   4.5; 1010.70;   -2.4;   86.00;    0.3;   -3.8;   -3.7;eor
       3815;19700119;    5;   6.2;   2.3;    5;   0.0;   7;    0.000;   3;   8.0;   4.1; 1015.10;   -4.0;   92.00;   -2.5;   -4.6;   -5.0;eor
       3815;19700120;    5;   9.3;   3.4;    5;   0.0;   0;    3.600;   3;   4.0;   3.3; 1013.10;   -4.8;   79.00;   -2.2;   -6.7;   -6.6;eor
       3815;19700121;    5;   7.7;   2.9;    5;   0.0;   0;    7.100;   3;   0.3;   3.5; 1009.90;   -4.2;   79.00;   -1.1;   -9.1;   -9.8;eor
       3815;19700122;    5;   6.7;   2.7;    5;   0.0;   0;    0.000;   3;   7.3;   3.7; 1006.40;   -3.4;   79.00;   -1.6;   -6.4;   -8.7;eor
       3815;19700123;    5;   7.7;   2.8;    5;   0.2;   1;    1.900;   3;   7.7;   5.2; 1001.50;    0.5;   83.00;    1.6;   -2.7;   -2.9;eor
       3815;19700124;    5;   7.2;   2.4;    5;   0.1;   1;    0.000;   2;   7.7;   6.4;  996.80;    2.3;   89.00;    3.4;    1.1;   -0.4;eor
       3815;19700125;    5;   7.2;   3.1;    5;   1.9;   1;    0.000;   2;   7.7;   7.7;  999.40;    4.8;   91.00;    6.2;    1.6;    0.4;eor
       3815;19700126;    5;   8.8;   2.2;    5;   7.7;   1;    0.000;   0;   8.0;   8.8; 1002.20;    5.2;   97.00;    7.0;    4.0;    4.2;eor
       3815;19700127;    5;   7.2;   2.1;    5;   6.3;   1;    0.000;   0;   8.0;   8.0; 1005.40;    3.9;   98.00;    4.7;    3.4;    2.3;eor
       3815;19700128;    5;   5.7;   1.3;    5;   0.0;   1;    0.300;   0;   6.0;   5.3; 1012.60;   -0.4;   89.00;    3.7;   -1.0;   -1.0;eor
       3815;19700129;    5;   9.3;   2.2;    5;   0.0;   0;    0.000;   0;   7.3;   5.3; 1006.40;   -0.9;   95.00;    1.1;   -4.0;   -5.5;eor
       3815;19700130;    5;  10.3;   4.6;    5;   0.0;   7;    0.700;   0;   5.7;   4.1;  997.10;   -3.2;   83.00;   -0.1;   -4.9;   -2.9;eor
       3815;19700131;    5;  11.3;   3.7;    5;   0.0;   7;    7.800;   0;   3.0;   2.7; 1012.20;   -6.8;   71.00;   -4.7;   -8.0;   -6.9;eor
       3815;19700201;    5;  10.3;   2.9;    5;   0.0;   0;    7.700;   0;   0.0;   2.5; 1005.20;   -6.2;   66.00;   -1.6;  -10.9;  -13.5;eor
       3815;19700202;    5;  14.9;   5.2;    5;   0.0;   0;    0.000;   0;   7.7;   5.6;  986.40;    1.2;   82.00;    3.9;   -7.2;  -10.0;eor
       3815;19700203;    5;  19.6;   7.2;    5;   0.2;   1;    0.200;   0;   7.7;   6.4;  984.70;    4.4;   77.00;    5.2;    0.6;    0.0;eor
       3815;19700204;    5;  19.6;   5.7;    5;   0.6;   1;    0.000;   0;   5.7;   6.7;  985.20;    3.6;   84.00;    5.0;    1.8;    0.9;eor
       3815;19700205;    5;  11.3;   3.4;    5;   1.1;   8;    1.200;   0;   7.3;   6.5;  985.60;    2.6;   87.00;    5.5;    1.5;    1.0;eor
       3815;19700206;    5;  11.8;   4.5;    5;   0.0;   7;    3.900;   1;   5.7;   4.4;  998.60;   -1.3;   78.00;    1.6;   -2.8;   -3.4;eor
       3815;19700207;    5;  17.5;   5.6;    5;   4.2;   8;    0.200;   1;   6.0;   5.3;  990.40;    1.0;   84.00;    2.7;   -2.9;   -4.5;eor
       3815;19700208;    5;  14.4;   5.8;    5;   7.8;   8;    1.100;   0;   6.7;   6.4;  987.50;    2.1;   89.00;    4.6;    0.9;    0.8;eor
       3815;19700209;    5;  12.4;   4.0;    5;   4.2;   8;    0.500;   0;   5.7;   6.5;  982.40;    2.2;   90.00;    4.7;    0.6;    0.0;eor
       3815;19700210;    5;  11.8;   3.8;    5;   5.5;   8;    0.000;   0;   7.0;   6.0;  984.70;    1.1;   91.00;    2.1;    0.4;   -0.3;eor
       3815;19700211;    5;   4.6;   1.6;    5;   1.9;   7;    0.500;   5;   7.0;   5.7;  994.00;   -0.1;   93.00;    1.4;   -0.8;   -1.0;eor
       3815;19700212;    5;  12.4;   3.5;    5;  10.1;   7;    0.000;   6;   8.0;   5.2;  986.30;   -0.7;   90.00;    0.0;   -1.2;   -2.5;eor
       3815;19700213;    5;  13.4;   4.2;    5;   0.4;   7;    0.000;  20;   5.3;   4.4;  990.80;   -3.6;   91.00;   -1.0;   -5.6;   -2.4;eor
       3815;19700214;    5;   6.7;   2.0;    5;   0.0;   0;    2.500;  18;   7.3;   3.2;  998.00;   -6.4;   85.00;   -2.8;  -13.8;  -18.8;eor
       3815;19700215;    5;   5.7;   2.2;    5;   0.7;   7;    4.000;  18;   5.3;   3.3; 1003.20;   -6.3;   89.00;   -3.7;  -10.0;  -13.6;eor
       3815;19700216;    5;   9.3;   4.0;    5;   1.0;   7;    0.000;  18;   8.0;   4.8;  997.80;   -2.0;   92.00;   -1.0;   -5.8;  -11.0;eor
       3815;19700217;    5;  11.8;   3.1;    5;   6.5;   8;    2.900;  18;   6.7;   4.0;  997.10;   -3.8;   88.00;   -1.1;   -9.0;  -14.4;eor
       3815;19700218;    5;   9.3;   2.9;    5;   0.8;   7;    0.500;  20;   5.3;   4.1; 1001.90;   -5.6;   93.00;    1.0;   -8.9;   -2.0;eor
       3815;19700219;    5;   7.7;   2.8;    5;   5.3;   8;    0.000;  20;   6.7;   4.7; 1007.00;   -2.4;   92.00;    0.2;  -12.1;  -19.0;eor
       3815;19700220;    5;  19.6;   7.1;    5;  17.2;   8;    2.500;  12;   6.0;   6.8;  991.60;    3.3;   86.00;    5.1;    0.2;    0.0;eor
       3815;19700221;    5;  21.1;   3.8;    5;  14.6;   1;    0.000;   5;   8.0;   6.7;  993.90;    2.0;   92.00;    3.5;    1.0;    1.0;eor
       3815;19700222;    5;  10.8;   3.8;    5;  17.9;   1;    0.800;   0;   7.7;   9.1;  989.40;    6.8;   90.00;    9.5;    1.0;    0.5;eor
       3815;19700223;    5;  17.5;   4.8;    5;   1.4;   1;    1.200;   0;   7.0;   7.1;  995.10;    3.9;   86.00;    7.7;    2.8;    2.2;eor
       3815;19700224;    5;   8.2;   2.9;    5;   2.2;   1;    0.600;   0;   7.3;   7.1;  998.80;    3.1;   91.00;    5.8;    2.2;    1.0;eor
       3815;19700225;    5;   5.7;   1.7;    5;   1.5;   8;    0.200;   0;   7.7;   6.5; 1002.20;    1.9;   93.00;    3.7;    0.6;   -1.0;eor
       3815;19700226;    5;   6.7;   2.1;    5;   0.1;   8;    0.000;   0;   7.7;   5.9; 1008.30;    0.6;   92.00;    1.6;    0.0;   -1.3;eor
       3815;19700227;    5;  11.8;   4.7;    5;   0.0;   7;    0.000;   0;   8.0;   4.0; 1011.10;   -2.2;   75.00;    0.6;   -2.7;   -2.0;eor
       3815;19700228;    5;   8.8;   3.4;    5;   0.1;   7;    3.700;   0;   6.0;   3.7; 1014.30;   -3.1;   77.00;   -1.6;   -4.2;   -4.3;eor
       3815;19700301;    5;  14.4;   5.2;    5;   6.7;   8;    0.000;   0;   7.7;   5.5; 1004.40;   -0.1;   93.00;    1.5;   -6.1;   -8.4;eor
       3815;19700302;    5;  12.4;   4.2;    5;   3.6;   8;    4.100;   0;   6.3;   5.6;  985.60;    0.7;   87.00;    3.1;   -0.6;    0.4;eor
       3815;19700303;    5;   9.3;   3.0;    5;   3.5;   7;    2.200;   1;   7.3;   5.9;  985.50;    0.5;   90.00;    4.0;   -0.7;   -1.0;eor
       3815;19700304;    5;   6.7;   2.5;    5;   0.2;   7;    2.400;   2;   4.3;   4.9;  987.40;   -0.6;   82.00;    2.4;   -2.0;   -7.3;eor
       3815;19700305;    5;  15.4;   5.3;    5;   0.9;   7;    0.000;   0;   8.0;   4.8;  987.90;   -0.4;   82.00;    1.3;   -2.7;   -5.0;eor
       3815;19700306;    5;  13.9;   5.8;    5;   1.3;   7;    4.900;   1;   6.3;   5.2;  996.00;    0.8;   79.00;    4.6;   -0.5;   -0.6;eor
       3815;19700307;    5;  11.3;   3.8;    5;   0.5;   7;    1.200;   1;   6.0;   5.3;  999.50;   -0.6;   90.00;    3.0;   -2.1;   -4.1;eor
       3815;19700308;    5;   9.3;   2.6;    5;   4.3;   7;    0.000;   0;   8.0;   5.1;  995.10;   -1.6;   93.00;   -0.6;   -3.4;   -5.8;eor
       3815;19700309;    5;  11.8;   3.3;    5;   0.1;   7;    2.500;   5;   6.0;   4.9; 1002.00;   -0.8;   84.00;    2.6;   -2.0;   -2.4;eor
       3815;19700310;    5;   3.1;   1.4;    5;   1.0;   7;    0.000;   2;   7.7;   5.2; 1006.70;   -0.2;   86.00;    2.1;   -4.9;   -9.5;eor
       3815;19700311;    5;   5.7;   1.4;    5;   0.0;   0;    3.500;   2;   0.7;   4.8; 1007.60;   -1.1;   87.00;    4.1;   -6.4;   -9.6;eor
       3815;19700312;    5;   6.2;   2.2;    5;   0.1;   1;    8.800;   1;   1.0;   3.7; 1002.80;    0.1;   68.00;    6.0;   -5.6;   -8.6;eor
       3815;19700313;    5;   5.7;   2.6;    5;   0.0;   0;    0.000;   0;   8.0;   5.7; 1007.40;    0.2;   95.00;    1.9;   -3.4;   -5.8;eor
       3815;19700314;    5;  10.8;   4.2;    5;   0.0;   0;    4.100;   0;   4.3;   4.7; 1010.70;   -1.4;   84.00;    1.6;   -2.7;   -2.8;eor
       3815;19700315;    5;   8.8;   2.3;    5;   1.0;   8;    1.700;   0;   7.3;   5.3; 1010.40;    0.7;   85.00;    2.7;   -3.0;   -2.8;eor
       3815;19700316;    5;   8.8;   2.7;    5;   0.7;   1;    0.200;   0;   6.3;   7.5; 1011.60;    3.6;   95.00;    5.6;    1.2;    0.8;eor
       3815;19700317;    5;  16.5;   6.1;    5;  12.1;   1;    0.000;   0;   8.0;   8.8;  997.90;    6.2;   94.00;    6.9;    3.7;    2.1;eor
       3815;19700318;    5;  19.6;   6.2;    5;   4.4;   1;    2.600;   0;   7.3;   7.3;  983.90;    3.4;   90.00;    7.7;    2.0;    4.9;eor
       3815;19700319;    5;  20.6;   6.0;    5;   1.7;   8;    2.700;   0;   5.3;   6.5;  995.20;    3.8;   80.00;    7.2;    0.8;    0.4;eor
       3815;19700320;    5;  14.9;   4.9;    5;   2.4;   8;    0.000;   0;   7.7;   7.7; 1001.90;    5.2;   90.00;    8.0;    0.4;   -1.0;eor
       3815;19700321;    5;  10.8;   4.3;    5;   0.5;   1;    4.800;   0;   5.0;   8.5; 1003.10;    8.0;   80.00;   11.8;    4.0;    2.4;eor
       3815;19700322;    5;  13.9;   4.5;    5;   0.0;   1;    1.800;   0;   6.3;   7.7; 1001.80;    6.6;   77.00;   10.3;    4.9;    6.2;eor
       3815;19700323;    5;   8.2;   2.5;    5;   0.0;   1;    8.100;   0;   4.3;   7.5; 1004.00;    6.0;   82.00;   11.6;   -0.8;   -4.1;eor
       3815;19700324;    5;  10.3;   2.9;    5;   2.5;   1;    3.600;   0;   7.7;   8.1; 1002.60;    7.9;   75.00;   11.8;    6.3;    5.0;eor
       3815;19700325;    5;   9.8;   3.4;    5;   0.1;   1;    4.500;   0;   4.0;   5.2; 1006.60;    1.6;   76.00;    6.8;   -0.2;    0.4;eor
       3815;19700326;    5;  12.9;   3.5;    5;   0.9;   1;    7.600;   0;   3.7;   5.5; 1000.60;    3.0;   74.00;    7.4;   -3.6;   -7.2;eor
