Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
853;Chemnitz;FX;21.07.1971;27.07.1971;7;;eor;                                                                                                                                                           
853;Chemnitz;FX;29.07.1971;02.08.1971;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.08.1971;06.08.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;08.08.1971;10.08.1971;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;13.08.1971;13.08.1971;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;16.08.1971;21.08.1971;6;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.08.1971;24.08.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.08.1971;26.08.1971;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.08.1971;30.08.1971;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.09.1971;08.09.1971;7;;eor;                                                                                                                                                           
853;Chemnitz;FX;10.09.1971;12.09.1971;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;14.09.1971;14.09.1971;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;16.09.1971;23.09.1971;8;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.09.1971;03.10.1971;8;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.10.1971;06.10.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;08.10.1971;13.10.1971;6;;eor;                                                                                                                                                           
853;Chemnitz;FX;15.10.1971;16.10.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;24.10.1971;24.10.1971;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.10.1971;29.10.1971;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;31.10.1971;03.11.1971;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;09.11.1971;10.11.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.11.1971;15.11.1971;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.11.1971;24.11.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.11.1971;03.12.1971;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;06.12.1971;07.12.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;14.12.1971;15.12.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;17.12.1971;18.12.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.12.1971;26.12.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;29.12.1971;30.12.1971;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.01.1972;10.01.1972;7;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.01.1972;12.01.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.01.1972;25.01.1972;8;;eor;                                                                                                                                                           
853;Chemnitz;FX;28.01.1972;28.01.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.01.1972;01.02.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;07.02.1972;10.02.1972;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;13.02.1972;15.02.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.02.1972;18.02.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;21.02.1972;23.02.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.02.1972;02.03.1972;7;;eor;                                                                                                                                                           
853;Chemnitz;FX;07.03.1972;09.03.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;14.03.1972;15.03.1972;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;19.03.1972;21.03.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.03.1972;25.03.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.04.1972;02.04.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.04.1972;14.04.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;16.04.1972;23.04.1972;8;;eor;                                                                                                                                                           
853;Chemnitz;FX;29.04.1972;29.04.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.05.1972;02.05.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.05.1972;08.05.1972;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;10.05.1972;10.05.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.05.1972;16.05.1972;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.05.1972;20.05.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;22.05.1972;23.05.1972;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;01.06.1972;05.06.1972;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;09.06.1972;18.06.1972;10;;eor;                                                                                                                                                          
853;Chemnitz;FX;21.06.1972;22.06.1972;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.06.1972;29.06.1972;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.07.1972;02.07.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.07.1972;07.07.1972;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;09.07.1972;09.07.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;11.07.1972;21.07.1972;11;;eor;                                                                                                                                                          
853;Chemnitz;FX;24.07.1972;27.07.1972;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;29.07.1972;31.07.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;03.08.1972;03.08.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.08.1972;10.08.1972;6;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.08.1972;14.08.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;17.08.1972;17.08.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;19.08.1972;19.08.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.08.1972;31.08.1972;9;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.09.1972;09.09.1972;8;;eor;                                                                                                                                                           
853;Chemnitz;FX;12.09.1972;22.09.1972;11;;eor;                                                                                                                                                          
853;Chemnitz;FX;25.09.1972;17.10.1972;23;;eor;                                                                                                                                                          
853;Chemnitz;FX;19.10.1972;20.10.1972;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.10.1972;30.10.1972;6;;eor;                                                                                                                                                           
853;Chemnitz;FX;01.11.1972;04.11.1972;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;06.11.1972;09.11.1972;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;17.11.1972;17.11.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;24.11.1972;26.11.1972;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.11.1972;04.12.1972;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;08.12.1972;08.12.1972;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;11.12.1972;25.12.1972;15;;eor;                                                                                                                                                          
853;Chemnitz;FX;05.01.1973;08.01.1973;4;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.02.1973;02.02.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;15.02.1973;15.02.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.03.1973;23.03.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;14.09.1973;14.09.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;27.09.1973;27.09.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;03.11.1973;03.11.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.12.1973;25.12.1973;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.02.1974;04.02.1974;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.02.1974;18.02.1974;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;14.03.1974;14.03.1974;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.11.1974;08.11.1974;5;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.02.1975;06.02.1975;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.02.1975;23.02.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;01.03.1975;01.03.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;10.03.1975;10.03.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;10.06.1975;10.06.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;31.08.1975;31.08.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;20.09.1975;20.09.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;22.09.1975;22.09.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.10.1975;28.10.1975;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;15.12.1975;15.12.1975;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;28.01.1976;28.01.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;15.02.1976;15.02.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;21.02.1976;23.02.1976;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;16.03.1976;16.03.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.03.1976;18.03.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;24.03.1976;24.03.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;07.05.1976;04.09.1976;121;;eor;                                                                                                                                                         
853;Chemnitz;FX;17.09.1976;17.09.1976;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;17.11.1976;18.11.1976;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.01.1977;04.01.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.01.1977;18.01.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;31.01.1977;02.02.1977;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.03.1977;21.03.1977;18;;eor;                                                                                                                                                          
853;Chemnitz;FX;24.06.1977;24.06.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;24.08.1977;24.08.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;02.09.1977;02.09.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.09.1977;05.09.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.09.1977;23.09.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.10.1977;18.10.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;21.10.1977;21.10.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.10.1977;26.10.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.10.1977;30.10.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;20.12.1977;20.12.1977;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.10.1978;18.10.1978;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.11.1978;05.11.1978;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;07.11.1978;07.11.1978;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;10.11.1978;10.11.1978;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;23.12.1978;23.12.1978;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;05.01.1979;06.01.1979;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;18.02.1979;18.02.1979;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;13.08.1979;13.08.1979;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;30.10.1979;30.10.1979;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;22.11.1979;22.11.1979;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;07.01.1980;09.01.1980;3;;eor;                                                                                                                                                           
853;Chemnitz;FX;13.01.1980;13.01.1980;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;27.02.1980;27.02.1980;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.03.1980;25.03.1980;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;25.04.1980;25.04.1980;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;22.09.1980;22.09.1980;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;21.02.1981;22.02.1981;2;;eor;                                                                                                                                                           
853;Chemnitz;FX;17.01.1982;17.01.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;20.01.1982;20.01.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;24.01.1982;24.01.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;26.02.1982;26.02.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;03.11.1982;03.11.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;04.12.1982;04.12.1982;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;28.08.1983;28.08.1983;1;;eor;                                                                                                                                                           
853;Chemnitz;FX;06.11.1983;06.11.1983;1;;eor;                                                                                                                                                           
