STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
        853;19810809;    1;     -999;     -999;  1177.00;    0.8;eor
        853;19810810;    1;     -999;     -999;   928.00;    2.0;eor
        853;19810811;    1;     -999;     -999;   972.00;    0.3;eor
        853;19810812;    1;     -999;     -999;  2160.00;    8.3;eor
        853;19810813;    1;     -999;     -999;  2095.00;    9.6;eor
        853;19810814;    1;     -999;     -999;  2100.00;   10.8;eor
        853;19810815;    1;     -999;     -999;  2043.00;   10.5;eor
        853;19810816;    1;     -999;     -999;  1106.00;    1.5;eor
        853;19810817;    1;     -999;     -999;  1244.00;    5.6;eor
        853;19810818;    1;     -999;     -999;  1848.00;    8.4;eor
        853;19810819;    1;     -999;     -999;  1538.00;    3.8;eor
        853;19810820;    1;     -999;     -999;   510.00;    0.0;eor
        853;19810821;    1;     -999;     -999;  1618.00;    5.9;eor
        853;19810822;    1;     -999;     -999;  1091.00;    1.9;eor
        853;19810823;    1;     -999;     -999;  1011.00;    3.0;eor
        853;19810824;    1;     -999;     -999;  1057.00;    5.7;eor
        853;19810825;    1;     -999;     -999;  1237.00;    3.2;eor
        853;19810826;    1;     -999;     -999;     -999;    0.1;eor
        853;19810827;    1;     -999;     -999;     -999;    1.8;eor
        853;19810828;    1;     -999;     -999;  1517.00;    8.2;eor
        853;19810829;    1;     -999;     -999;  1383.00;    7.0;eor
        853;19810830;    1;     -999;     -999;  1548.00;    6.8;eor
        853;19810831;    1;     -999;     -999;  1761.00;    7.9;eor
        853;19810901;    1;     -999;     -999;  1523.00;    7.9;eor
        853;19810902;    1;     -999;     -999;  1682.00;    8.6;eor
        853;19810903;    1;     -999;     -999;  1669.00;   10.2;eor
        853;19810904;    1;     -999;     -999;  1898.00;   10.9;eor
        853;19810905;    1;     -999;     -999;  1843.00;   10.7;eor
        853;19810906;    1;     -999;     -999;  1831.00;   10.9;eor
        853;19810907;    1;     -999;     -999;  1774.00;   10.5;eor
        853;19810908;    1;     -999;     -999;  1336.00;    6.3;eor
        853;19810909;    1;     -999;     -999;   585.00;    0.0;eor
        853;19810910;    1;     -999;     -999;  1118.00;    4.2;eor
        853;19810911;    1;     -999;     -999;  1509.00;    7.8;eor
        853;19810912;    1;     -999;     -999;  1635.00;    8.6;eor
        853;19810913;    1;     -999;     -999;  1329.00;    4.4;eor
        853;19810914;    1;     -999;     -999;  1207.00;    6.0;eor
        853;19810915;    1;     -999;     -999;  1191.00;    5.0;eor
        853;19810916;    1;     -999;     -999;   283.00;    0.0;eor
        853;19810917;    1;     -999;     -999;   828.00;    2.6;eor
        853;19810918;    1;     -999;     -999;  1528.00;    8.2;eor
        853;19810919;    1;     -999;     -999;   884.00;    2.5;eor
        853;19810920;    1;     -999;     -999;   660.00;    0.0;eor
        853;19810921;    1;     -999;     -999;  1010.00;    3.9;eor
        853;19810922;    1;     -999;     -999;  1227.00;    7.1;eor
        853;19810923;    1;     -999;     -999;   311.00;    0.9;eor
        853;19810924;    1;     -999;     -999;  1592.00;    8.7;eor
