DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOW
18900915,9640000.0,12.4,15.6,13.9,NaN,0.0,NaN
18900916,14070000.0,9.6,18.5,12.7,NaN,0.0,NaN
18900917,13280000.0,6.0,19.5,11.5,NaN,0.0,NaN
18900918,15710000.0,8.6,20.1,11.2,NaN,0.0,NaN
18900919,15270000.0,10.0,19.7,12.0,NaN,0.01,NaN
18900920,13280000.0,9.1,20.6,14.4,NaN,0.0,NaN
18900921,13130000.0,14.3,21.6,15.6,NaN,0.0,NaN
18900922,9970000.0,12.2,21.2,16.5,NaN,0.02,NaN
18900923,9520000.0,12.1,19.2,14.5,NaN,0.01,NaN
18900924,10690000.0,9.7,18.8,13.1,NaN,0.0,NaN
18900925,6180000.0,8.5,17.0,13.2,NaN,0.05,NaN
18900926,11130000.0,7.7,15.3,14.1,NaN,0.39,NaN
18900927,13720000.0,15.1,18.8,17.5,NaN,0.02,NaN
18900928,4370000.0,15.4,18.4,16.7,NaN,0.0,NaN
18900929,3430000.0,13.2,18.5,14.0,NaN,0.0,NaN
18900930,6440000.0,13.5,17.4,13.6,NaN,0.0,NaN
18901001,9940000.0,12.6,16.2,12.5,NaN,0.26,NaN
18901002,5060000.0,8.0,14.5,8.8,NaN,0.06999999999999999,NaN
18901003,4280000.0,7.0,15.8,10.5,NaN,0.0,NaN
18901004,10080000.0,13.0,14.2,14.8,NaN,0.26,NaN
18901005,7710000.0,12.9,16.1,14.3,NaN,0.0,NaN
18901006,3220000.0,13.8,17.1,14.8,NaN,0.06,NaN
18901007,1760000.0,9.2,16.5,14.0,NaN,1.7600000000000002,NaN
18901008,8760000.0,6.0,10.2,8.5,NaN,0.01,NaN
18901009,11280000.0,4.9,12.6,8.8,NaN,0.0,NaN
18901010,1610000.0,7.7,14.8,13.1,NaN,0.02,NaN
18901011,3730000.0,11.4,15.8,13.7,NaN,0.0,NaN
18901012,9060000.0,11.2,16.8,13.5,NaN,0.01,NaN
18901013,7480000.0,9.0,15.7,11.5,NaN,0.0,NaN
18901014,10390000.0,4.4,15.4,11.6,NaN,0.0,NaN
18901015,11170000.0,7.4,13.7,11.7,NaN,0.2,NaN
18901016,4980000.0,5.6,12.4,9.1,NaN,0.11000000000000001,NaN
18901017,5430000.0,3.9,10.2,9.3,NaN,0.85,NaN
18901018,8620000.0,4.2,10.0,8.7,NaN,0.6,NaN
18901019,3540000.0,6.0,9.4,9.1,NaN,0.02,NaN
18901020,9340000.0,0.6,6.7,5.7,NaN,0.0,NaN
18901021,6990000.0,-2.2,6.7,5.5,NaN,0.0,NaN
18901022,1920000.0,-1.2,5.6,7.2,NaN,0.01,NaN
18901023,1750000.0,2.2,9.2,9.9,NaN,0.5900000000000001,NaN
18901024,3210000.0,8.5,13.0,12.0,NaN,0.06,NaN
18901025,5070000.0,7.6,10.9,11.3,NaN,1.8,NaN
18901026,2010000.0,3.1,8.4,7.9,NaN,0.16,NaN
18901027,3520000.0,2.0,6.8,7.2,NaN,0.4,NaN
18901028,3760000.0,0.5,6.2,6.4,NaN,0.06,NaN
18901029,2130000.0,-0.8,6.6,7.1,NaN,0.22000000000000003,NaN
18901030,5040000.0,4.7,11.1,9.1,NaN,0.02,NaN
18901031,3360000.0,0.1,7.7,8.1,NaN,0.0,NaN
18901101,2080000.0,4.9,9.3,9.6,NaN,0.15,NaN
18901102,4150000.0,7.2,10.5,9.7,NaN,0.13,NaN
18901103,5070000.0,6.0,11.0,10.0,NaN,0.1,NaN
18901104,3200000.0,3.7,9.1,9.3,NaN,1.23,NaN
18901105,1340000.0,5.5,8.8,9.3,NaN,0.0,NaN
18901106,3610000.0,3.2,6.2,8.4,NaN,0.0,NaN
18901107,1110000.0,2.1,8.3,8.0,NaN,0.09,NaN
18901108,2980000.0,2.7,8.4,7.5,NaN,0.0,NaN
18901109,730000.0,1.2,8.0,7.5,NaN,0.0,NaN
18901110,1520000.0,3.6,8.5,8.8,NaN,0.0,NaN
18901111,1390000.0,2.1,6.7,8.1,NaN,0.01,NaN
18901112,2510000.0,4.3,8.0,8.0,NaN,0.0,NaN
18901113,1280000.0,0.4,7.3,7.1,NaN,0.0,NaN
18901114,1250000.0,1.6,7.0,7.1,NaN,0.0,NaN
18901115,2620000.0,0.3,10.4,9.9,NaN,0.09,NaN
18901116,1220000.0,3.3,8.6,8.1,NaN,0.76,NaN
18901117,2370000.0,-0.4,5.5,7.6,NaN,0.08,NaN
18901118,1040000.0,1.0,6.3,8.3,NaN,0.16,NaN
18901119,3670000.0,6.1,9.6,10.5,NaN,0.15,NaN
18901120,3940000.0,6.2,11.1,10.9,NaN,0.06999999999999999,NaN
18901121,1970000.0,7.0,10.1,10.7,NaN,0.36,NaN
18901122,1960000.0,4.7,9.2,8.8,NaN,1.52,NaN
18901123,1280000.0,4.9,9.6,9.7,NaN,0.77,NaN
18901124,1940000.0,3.5,7.1,7.7,NaN,0.63,NaN
18901125,1290000.0,-3.9,3.7,4.3,NaN,0.01,NaN
18901126,1540000.0,-9.9,-3.9,2.7,NaN,0.0,NaN
18901127,1360000.0,-13.2,-9.0,1.9,NaN,0.01,NaN
18901128,1370000.0,-11.5,-9.4,2.1,NaN,0.0,NaN
18901129,1920000.0,-11.6,-0.4,4.1,NaN,0.2,NaN
18901130,2560000.0,-0.8,1.2,5.9,NaN,0.0,NaN
18901201,3740000.0,-6.4,-0.2,4.4,NaN,0.0,NaN
18901202,3480000.0,-3.7,-1.1,4.9,NaN,0.0,NaN
18901203,1610000.0,-2.4,0.4,5.9,NaN,0.03,NaN
18901204,1200000.0,-1.5,0.4,5.6,NaN,0.0,NaN
