STATIONS_ID;MESS_DATUM;QN_3;FX;FM;QN_4;RSK;RSKF;SDK;SHK_TAG;NM;VPM;PM;TMK;UPM;TXK;TNK;TGK;eor;FG_STRAHL
853;1949-05-29;;;;5;9.8;4.0;;0.0;;14.8;966.8;21.2;59.0;27.1;13.5;8.6;eor;
853;1949-05-30;;;;5;17.1;4.0;;0.0;;13.7;969.5;12.6;93.0;20.1;11.9;12.2;eor;
853;1949-05-31;;;;5;22.0;4.0;;0.0;;16.1;965.8;15.8;89.0;18.8;12.0;11.5;eor;
853;1949-06-01;;;;5;8.8;4.0;;0.0;;12.1;968.8;10.7;94.0;15.8;9.7;10.5;eor;
853;1949-06-02;;;;5;1.8;4.0;;0.0;;13.7;969.8;12.6;95.0;14.8;10.0;10.2;eor;
853;1949-06-03;;;;5;3.2;4.0;;0.0;;13.7;971.4;15.0;81.0;19.2;11.4;10.3;eor;
853;1949-06-04;;;;5;1.3;4.0;;0.0;;10.9;969.0;14.4;66.0;18.3;12.5;10.6;eor;
853;1949-06-05;;;;5;0.2;4.0;;0.0;;10.7;973.5;11.7;75.0;16.5;8.2;5.9;eor;
853;1949-06-06;;;;5;0.0;0.0;;0.0;;10.4;980.4;14.1;67.0;18.6;6.6;4.7;eor;
853;1949-06-07;;;;5;0.0;0.0;;0.0;;13.9;977.9;19.8;62.0;27.2;10.2;7.0;eor;
853;1949-06-08;;;;5;0.0;4.0;;0.0;;17.9;975.8;20.2;73.0;26.4;13.0;10.2;eor;
853;1949-06-09;;;;5;8.8;4.0;;0.0;;18.3;973.4;18.6;84.0;28.0;14.3;11.5;eor;
853;1949-06-10;;;;5;18.3;4.0;;0.0;;16.0;972.4;14.0;93.0;20.2;11.0;14.4;eor;
853;1949-06-11;;;;5;15.0;4.0;;0.0;;12.7;971.8;13.0;84.0;18.4;8.4;8.9;eor;
853;1949-06-12;;;;5;13.0;4.0;;0.0;;11.2;973.8;10.4;92.0;15.1;7.6;9.0;eor;
853;1949-06-13;;;;5;0.1;4.0;;0.0;;12.8;979.8;13.6;82.0;18.2;8.1;6.0;eor;
853;1949-06-14;;;;5;5.4;4.0;;0.0;;12.3;976.6;9.8;97.0;13.2;8.2;6.9;eor;
853;1949-06-15;;;;5;0.0;0.0;;0.0;;8.7;976.2;9.4;73.0;13.3;6.4;4.2;eor;
853;1949-06-16;;;;5;0.0;0.0;;0.0;;7.7;976.2;7.5;73.0;12.4;5.7;5.3;eor;
853;1949-06-17;;;;5;0.0;4.0;;0.0;;8.7;976.4;9.2;74.0;12.2;5.0;4.4;eor;
853;1949-06-18;;;;5;1.6;4.0;;0.0;;9.7;974.8;9.8;80.0;11.9;7.4;6.8;eor;
853;1949-06-19;;;;5;3.9;4.0;;0.0;;12.5;975.6;11.0;97.0;11.6;9.0;8.3;eor;
853;1949-06-20;;;;5;0.2;4.0;;0.0;;12.9;975.1;13.4;85.0;16.9;10.3;9.4;eor;
853;1949-06-21;;;;5;1.3;4.0;;0.0;;12.0;970.2;11.0;91.0;15.3;10.1;8.5;eor;
853;1949-06-22;;;;5;4.9;4.0;;0.0;;10.1;973.9;11.6;76.0;15.8;5.8;3.6;eor;
853;1949-06-23;;;;5;2.5;4.0;;0.0;;10.8;970.4;9.5;88.0;13.2;8.2;7.2;eor;
853;1949-06-24;;;;5;0.0;4.0;;0.0;;9.9;974.8;8.7;88.0;11.4;4.9;3.0;eor;
853;1949-06-25;;;;5;0.0;0.0;;0.0;;9.7;974.6;11.6;72.0;16.5;7.4;5.4;eor;
853;1949-06-26;;;;5;2.6;4.0;;0.0;;12.5;973.4;13.2;83.0;20.3;8.1;6.0;eor;
853;1949-06-27;;;;5;0.0;0.0;;0.0;;11.2;977.1;11.5;82.0;15.8;9.3;7.3;eor;
853;1949-06-28;;;;5;0.0;4.0;;0.0;;11.5;975.8;14.5;69.0;20.5;6.6;5.3;eor;
853;1949-06-29;;;;5;5.3;4.0;;0.0;;13.9;975.6;15.2;81.0;19.6;9.0;7.4;eor;
853;1949-06-30;;;;5;3.4;4.0;;0.0;;13.2;976.0;13.4;86.0;17.8;11.4;11.2;eor;
853;1949-07-01;;;;5;15.9;4.0;;0.0;;14.3;977.8;13.2;96.0;14.4;10.6;10.3;eor;
853;1949-07-02;;;;5;0.0;4.0;;0.0;;10.9;979.1;12.2;77.0;14.9;10.0;9.4;eor;
853;1949-07-03;;;;5;0.0;4.0;;0.0;;13.7;979.9;14.1;87.0;18.9;9.5;7.3;eor;
853;1949-07-04;;;;5;0.0;0.0;;0.0;;14.4;979.0;18.6;68.0;22.8;12.0;10.2;eor;
853;1949-07-05;;;;5;5.7;4.0;;0.0;;14.7;972.4;16.9;73.0;26.1;12.7;11.1;eor;
853;1949-07-06;;;;5;0.0;0.0;;0.0;;11.3;974.7;12.6;78.0;16.1;11.1;10.0;eor;
853;1949-07-07;;;;5;0.0;0.0;;0.0;;10.8;976.3;13.7;68.0;18.5;7.2;4.5;eor;
853;1949-07-08;;;;5;0.0;4.0;;0.0;;14.4;977.8;15.0;86.0;18.1;10.6;9.6;eor;
853;1949-07-09;;;;5;0.0;0.0;;0.0;;12.8;978.6;15.2;75.0;20.2;12.1;11.1;eor;
853;1949-07-10;;;;5;0.0;0.0;;0.0;;14.3;980.3;15.9;79.0;21.6;11.1;9.5;eor;
853;1949-07-11;;;;5;0.0;0.0;;0.0;;15.5;980.4;17.0;80.0;23.7;12.8;11.7;eor;
853;1949-07-12;;;;5;0.0;0.0;;0.0;;14.8;976.6;19.4;67.0;25.3;11.9;9.5;eor;
853;1949-07-13;;;;5;0.0;0.0;;0.0;;15.3;971.8;22.0;61.0;27.8;12.6;9.5;eor;
853;1949-07-14;;;;5;0.9;4.0;;0.0;;18.9;969.2;22.0;69.0;28.8;18.1;14.2;eor;
853;1949-07-15;;;;5;0.0;0.0;;0.0;;15.9;970.8;21.5;64.0;25.6;15.1;13.0;eor;
853;1949-07-16;;;;5;1.0;4.0;;0.0;;17.2;968.3;19.6;74.0;24.7;15.8;13.7;eor;
853;1949-07-17;;;;5;6.1;4.0;;0.0;;16.9;971.4;19.0;76.0;25.0;15.6;14.5;eor;
853;1949-07-18;;;;5;0.4;4.0;;0.0;;14.1;971.9;19.1;64.0;25.3;13.2;10.5;eor;
853;1949-07-19;;;;5;3.4;4.0;;0.0;;13.6;972.8;13.2;87.0;17.8;11.6;10.9;eor;
853;1949-07-20;;;;5;2.0;4.0;;0.0;;10.9;974.6;11.2;83.0;14.7;8.8;7.3;eor;
853;1949-07-21;;;;5;0.0;0.0;;0.0;;10.9;974.8;11.7;80.0;13.9;8.8;7.5;eor;
853;1949-07-22;;;;5;0.0;0.0;;0.0;;13.3;975.1;14.6;80.0;20.0;11.2;9.9;eor;
853;1949-07-23;;;;5;0.0;4.0;;0.0;;13.6;975.0;17.0;71.0;22.2;12.0;9.9;eor;
853;1949-07-24;;;;5;0.0;0.0;;0.0;;14.3;976.2;18.1;69.0;23.0;10.8;7.8;eor;
853;1949-07-25;;;;5;0.0;0.0;;0.0;;14.0;977.0;20.2;62.0;26.8;11.3;8.9;eor;
853;1949-07-26;;;;5;0.0;0.0;;0.0;;16.0;975.4;22.0;63.0;28.1;14.9;10.8;eor;
853;1949-07-27;;;;5;0.0;0.0;;0.0;;17.6;975.2;20.4;73.0;24.9;14.8;12.1;eor;
853;1949-07-28;;;;5;0.0;0.0;;0.0;;17.3;973.2;21.6;65.0;26.8;15.5;11.8;eor;
853;1949-07-29;;;;5;4.1;4.0;;0.0;;13.9;973.5;17.6;68.0;23.7;11.1;9.4;eor;
853;1949-07-30;;;;5;0.0;0.0;;0.0;;11.7;974.3;14.6;70.0;19.8;11.7;10.7;eor;
853;1949-07-31;;;;5;0.3;4.0;;0.0;;12.3;973.5;17.8;63.0;23.0;10.0;8.5;eor;
853;1949-08-01;;;;5;0.0;4.0;;0.0;;16.3;967.9;20.8;66.0;26.7;16.1;11.8;eor;
853;1949-08-02;;;;5;1.9;4.0;;0.0;;15.9;961.4;21.4;63.0;28.6;13.9;11.3;eor;
853;1949-08-03;;;;5;2.0;4.0;;0.0;;14.0;959.6;15.0;79.0;19.5;12.9;13.0;eor;
853;1949-08-04;;;;5;2.3;4.0;;0.0;;11.7;971.6;12.5;78.0;18.0;9.9;8.4;eor;
853;1949-08-05;;;;5;0.0;0.0;;0.0;;10.1;976.4;14.8;61.0;20.9;7.1;5.3;eor;
853;1949-08-06;;;;5;0.0;0.0;;0.0;;11.1;975.4;20.4;50.0;27.4;8.4;6.4;eor;
853;1949-08-07;;;;5;0.0;0.0;;0.0;;16.3;973.5;24.0;56.0;30.1;15.8;10.9;eor;
853;1949-08-08;;;;5;0.0;0.0;;0.0;;16.5;972.3;24.8;54.0;32.8;18.7;12.7;eor;
853;1949-08-09;;;;5;0.0;4.0;;0.0;;19.1;975.1;21.0;76.0;28.5;16.6;14.1;eor;
853;1949-08-10;;;;5;16.6;4.0;;0.0;;11.9;980.8;16.6;63.0;21.4;14.5;13.2;eor;
853;1949-08-11;;;;5;5.8;4.0;;0.0;;12.4;977.9;12.8;84.0;20.2;9.9;7.1;eor;
853;1949-08-12;;;;5;0.0;4.0;;0.0;;10.4;980.2;10.3;82.0;14.5;9.2;10.4;eor;
853;1949-08-13;;;;5;0.0;4.0;;0.0;;10.3;982.8;13.6;70.0;18.2;6.9;5.6;eor;
853;1949-08-14;;;;5;0.0;0.0;;0.0;;12.5;982.0;14.8;76.0;19.6;11.1;10.3;eor;
853;1949-08-15;;;;5;0.2;4.0;;0.0;;12.8;979.4;17.2;65.0;22.5;13.1;11.3;eor;
853;1949-08-16;;;;5;1.5;4.0;;0.0;;14.7;975.1;19.1;70.0;25.6;10.2;8.4;eor;
853;1949-08-17;;;;5;2.7;4.0;;0.0;;10.5;975.0;11.4;77.0;20.1;9.4;11.4;eor;
853;1949-08-18;;;;5;1.6;4.0;;0.0;;10.0;976.6;9.8;83.0;14.0;5.8;4.0;eor;
853;1949-08-19;;;;5;0.0;0.0;;0.0;;10.4;977.2;10.2;84.0;14.4;7.5;6.2;eor;
853;1949-08-20;;;;5;0.0;0.0;;0.0;;9.2;979.1;12.4;66.0;17.6;5.1;2.7;eor;
853;1949-08-21;;;;5;0.0;0.0;;0.0;;9.7;980.3;13.1;68.0;19.8;5.3;2.9;eor;
853;1949-08-22;;;;5;0.0;0.0;;0.0;;10.1;979.0;16.8;57.0;24.4;7.8;5.5;eor;
853;1949-08-23;;;;5;0.0;0.0;;0.0;;12.1;978.4;20.5;52.0;29.8;11.4;7.8;eor;
853;1949-08-24;;;;5;0.0;0.0;;0.0;;12.8;978.4;22.0;51.0;29.9;13.8;12.2;eor;
853;1949-08-25;;;;5;0.0;0.0;;0.0;;17.1;978.7;20.8;71.0;27.7;14.9;12.0;eor;
853;1949-08-26;;;;5;0.0;0.0;;0.0;;13.1;977.2;22.5;50.0;29.3;16.5;11.9;eor;
853;1949-08-27;;;;5;6.5;4.0;;0.0;;16.8;976.6;20.2;71.0;27.4;15.8;12.2;eor;
853;1949-08-28;;;;5;5.1;4.0;;0.0;;18.8;977.2;18.2;90.0;22.7;14.9;13.4;eor;
853;1949-08-29;;;;5;3.6;4.0;;0.0;;17.7;978.4;17.3;89.0;19.2;16.1;15.8;eor;
853;1949-08-30;;;;5;0.0;0.0;;0.0;;15.5;978.7;17.2;79.0;21.6;15.6;14.8;eor;
853;1949-08-31;;;;5;0.0;0.0;;0.0;;14.8;978.4;18.9;70.0;25.2;11.8;9.7;eor;
853;1949-09-01;;;;5;9.2;4.0;;0.0;;15.7;973.9;17.5;80.0;19.4;16.0;12.4;eor;
853;1949-09-02;;;;5;0.3;4.0;;0.0;;18.5;971.4;18.9;85.0;25.6;14.9;12.0;eor;
853;1949-09-03;;;;5;0.0;4.0;;0.0;;16.5;974.0;19.1;75.0;25.3;15.1;11.9;eor;
853;1949-09-04;;;;5;0.0;0.0;;0.0;;15.2;979.1;20.5;66.0;27.9;13.3;10.7;eor;
853;1949-09-05;;;;5;0.0;0.0;;0.0;;15.3;980.3;20.2;65.0;28.2;14.5;10.5;eor;
853;1949-09-06;;;;5;0.0;0.0;;0.0;;16.4;979.4;21.0;66.0;28.3;15.9;12.0;eor;
853;1949-09-07;;;;5;0.0;4.0;;0.0;;16.5;977.0;20.8;70.0;29.1;14.5;11.1;eor;
853;1949-09-08;;;;5;15.0;4.0;;0.0;;15.6;979.1;14.4;94.0;19.5;13.3;15.3;eor;
853;1949-09-09;;;;5;4.8;4.0;;0.0;;14.5;979.8;13.6;94.0;14.4;12.5;12.4;eor;
853;1949-09-10;;;;5;0.0;0.0;;0.0;;13.7;978.8;15.2;79.0;20.9;13.0;11.5;eor;
853;1949-09-11;;;;5;0.0;0.0;;0.0;;12.9;981.5;15.6;74.0;21.4;9.9;6.7;eor;
853;1949-09-12;;;;5;0.0;0.0;;0.0;;12.0;981.5;15.4;71.0;22.6;9.1;6.4;eor;
853;1949-09-13;;;;5;0.0;0.0;;0.0;;11.1;976.6;15.7;63.0;22.6;10.6;7.5;eor;
853;1949-09-14;;;;5;5.1;4.0;;0.0;;13.9;971.8;15.4;79.0;18.4;12.1;8.3;eor;
853;1949-09-15;;;;5;0.3;4.0;;0.0;;15.2;971.0;16.1;84.0;19.9;13.3;12.7;eor;
853;1949-09-16;;;;5;0.3;4.0;;0.0;;14.5;971.4;16.2;79.0;21.9;11.4;9.0;eor;
853;1949-09-17;;;;5;0.0;0.0;;0.0;;12.0;975.0;15.0;71.0;19.0;12.0;10.2;eor;
853;1949-09-18;;;;5;0.0;4.0;;0.0;;11.6;975.8;12.6;79.0;17.7;9.3;7.2;eor;
853;1949-09-19;;;;5;0.9;4.0;;0.0;;11.7;974.3;13.8;77.0;19.9;7.6;5.6;eor;
853;1949-09-20;;;;5;0.0;0.0;;0.0;;11.7;975.4;12.6;80.0;18.4;8.8;6.3;eor;
853;1949-09-21;;;;5;0.0;4.0;;0.0;;12.1;975.2;13.1;82.0;18.4;7.9;5.7;eor;
853;1949-09-22;;;;5;0.0;0.0;;0.0;;14.3;977.1;15.7;81.0;21.0;11.1;9.6;eor;
853;1949-09-23;;;;5;0.0;0.0;;0.0;;14.9;978.6;16.0;82.0;21.3;12.0;8.5;eor;
853;1949-09-24;;;;5;0.0;0.0;;0.0;;13.6;976.8;17.0;69.0;21.6;12.6;8.0;eor;
853;1949-09-25;;;;5;0.0;0.0;;0.0;;10.0;979.0;15.6;57.0;21.4;11.8;9.7;eor;
853;1949-09-26;;;;5;0.0;0.0;;0.0;;9.7;982.2;14.5;60.0;24.1;9.1;4.8;eor;
853;1949-09-27;;;;5;0.0;0.0;;0.0;;11.7;984.2;12.0;84.0;17.5;6.9;4.1;eor;
853;1949-09-28;;;;5;0.0;0.0;;0.0;;10.9;982.0;13.7;71.0;20.9;6.9;5.5;eor;
853;1949-09-29;;;;5;0.0;0.0;;0.0;;9.3;978.4;14.3;63.0;23.0;6.7;4.4;eor;
853;1949-09-30;;;;5;0.0;0.0;;0.0;;10.3;975.4;13.2;70.0;20.7;7.6;5.2;eor;
853;1949-10-01;;;;5;0.0;0.0;;0.0;;11.9;975.2;11.7;87.0;16.4;5.7;4.0;eor;
853;1949-10-02;;;;5;0.0;0.0;;0.0;;10.1;977.8;10.6;79.0;16.1;8.8;6.0;eor;
853;1949-10-03;;;;5;0.0;0.0;;0.0;;11.3;978.8;13.4;77.0;18.4;7.1;5.0;eor;
853;1949-10-04;;;;5;0.0;0.0;;0.0;;10.3;983.9;11.7;74.0;16.3;8.6;8.3;eor;
853;1949-10-05;;;;5;0.0;0.0;;0.0;;9.3;977.8;13.7;65.0;21.7;4.9;2.1;eor;
853;1949-10-06;;;;5;0.0;0.0;;0.0;;12.0;976.4;12.6;82.0;14.7;9.9;6.9;eor;
853;1949-10-07;;;;5;0.0;0.0;;0.0;;12.0;976.2;12.2;84.0;17.4;9.7;8.0;eor;
853;1949-10-08;;;;5;0.0;0.0;;0.0;;10.5;973.0;11.5;77.0;18.7;8.4;5.5;eor;
853;1949-10-09;;;;5;0.0;0.0;;0.0;;9.9;971.9;9.5;82.0;15.8;6.2;1.8;eor;
853;1949-10-10;;;;5;0.0;0.0;;0.0;;10.1;977.9;10.5;79.0;16.9;7.3;4.8;eor;
853;1949-10-11;;;;5;0.0;0.0;;0.0;;10.1;980.7;12.8;70.0;19.6;5.3;1.6;eor;
853;1949-10-12;;;;5;0.0;4.0;;0.0;;13.5;984.2;13.5;87.0;17.8;8.5;3.1;eor;
853;1949-10-13;;;;5;0.0;0.0;;0.0;;12.3;988.2;11.5;89.0;17.4;7.6;5.2;eor;
853;1949-10-14;;;;5;0.0;0.0;;0.0;;10.9;984.2;13.6;73.0;21.1;7.1;3.5;eor;
853;1949-10-15;;;;5;0.0;0.0;;0.0;;9.6;980.3;13.9;63.0;21.9;8.2;4.6;eor;
853;1949-10-16;;;;5;0.0;0.0;;0.0;;11.3;977.1;14.3;71.0;22.9;9.7;5.5;eor;
853;1949-10-17;;;;5;0.3;4.0;;0.0;;11.5;972.3;14.4;68.0;21.9;9.6;4.0;eor;
853;1949-10-18;;;;5;0.0;0.0;;0.0;;10.0;977.1;12.0;73.0;16.4;8.1;6.1;eor;
853;1949-10-19;;;;5;0.0;4.0;;0.0;;9.3;972.3;15.8;52.0;20.1;8.6;4.6;eor;
853;1949-10-20;;;;5;0.0;0.0;;0.0;;11.6;973.2;14.0;70.0;19.4;12.3;10.6;eor;
853;1949-10-21;;;;5;0.0;0.0;;0.0;;10.5;969.5;13.9;65.0;19.5;11.3;6.6;eor;
853;1949-10-22;;;;5;0.4;4.0;;0.0;;8.7;973.2;9.8;67.0;14.1;7.2;8.6;eor;
853;1949-10-23;;;;5;0.0;0.0;;0.0;;9.2;972.7;11.8;66.0;15.5;7.0;4.4;eor;
853;1949-10-24;;;;5;9.1;4.0;;0.0;;9.7;967.6;10.2;74.0;15.8;6.8;5.0;eor;
853;1949-10-25;;;;5;0.0;0.0;;0.0;;10.7;973.0;11.6;81.0;14.8;5.3;1.8;eor;
853;1949-10-26;;;;5;0.0;0.0;;0.0;;11.5;966.7;15.8;60.0;21.2;11.4;8.7;eor;
853;1949-10-27;;;;5;0.3;4.0;;0.0;;7.1;975.6;5.6;72.0;13.7;3.0;7.2;eor;
853;1949-10-28;;;;5;0.0;4.0;;0.0;;6.4;986.3;2.2;86.0;6.2;0.3;-1.5;eor;
853;1949-10-29;;;;5;0.0;0.0;;0.0;;4.0;986.2;0.9;63.0;6.8;-4.2;-7.8;eor;
853;1949-10-30;;;;5;0.0;4.0;;0.0;;5.6;984.6;1.0;84.0;3.1;-0.9;-2.9;eor;
853;1949-10-31;;;;5;0.0;0.0;;0.0;;4.8;987.8;-0.3;80.0;3.6;-3.0;-5.0;eor;
853;1949-11-01;;;;5;0.0;0.0;;0.0;;4.7;987.1;-0.8;83.0;1.5;-5.5;-9.0;eor;
853;1949-11-02;;;;5;0.0;0.0;;0.0;;3.9;987.1;-3.1;78.0;0.6;-4.8;-7.6;eor;
853;1949-11-03;;;;5;0.0;4.0;;0.0;;4.9;987.4;-0.2;83.0;3.1;-5.8;-8.7;eor;
853;1949-11-04;;;;5;0.0;0.0;;0.0;;4.8;985.1;-1.4;86.0;1.4;-4.0;-4.2;eor;
853;1949-11-05;;;;5;0.0;0.0;;0.0;;5.3;970.4;1.8;79.0;5.7;-4.8;-8.1;eor;
853;1949-11-06;;;;5;0.0;0.0;;0.0;;6.3;952.3;3.7;77.0;6.6;2.5;2.0;eor;
853;1949-11-07;;;;5;0.0;0.0;;0.0;;5.7;952.0;0.4;89.0;3.5;-2.5;-6.0;eor;
853;1949-11-08;;;;5;0.0;0.0;;0.0;;5.9;958.2;1.8;82.0;7.9;-0.9;-3.6;eor;
853;1949-11-09;;;;5;0.0;0.0;;0.0;;6.3;968.2;2.0;86.0;5.3;-1.0;-1.8;eor;
853;1949-11-10;;;;5;3.3;4.0;;0.0;;7.6;964.3;6.5;77.0;9.3;-1.2;-6.2;eor;
853;1949-11-11;;;;5;3.3;4.0;;0.0;;8.4;964.3;6.0;89.0;7.4;4.2;1.9;eor;
853;1949-11-12;;;;5;5.2;4.0;;0.0;;9.3;959.5;7.5;89.0;10.3;5.3;3.3;eor;
853;1949-11-13;;;;5;1.5;4.0;;0.0;;6.5;961.6;4.5;77.0;7.9;3.7;2.0;eor;
853;1949-11-14;;;;5;0.4;4.0;;0.0;;7.5;968.2;4.7;88.0;5.9;3.3;1.2;eor;
853;1949-11-15;;;;5;5.9;4.0;;0.0;;7.3;978.6;3.3;92.0;5.0;2.1;3.4;eor;
853;1949-11-16;;;;5;0.5;4.0;;0.0;;6.4;974.6;1.6;94.0;3.4;0.6;-0.1;eor;
853;1949-11-17;;;;5;0.2;4.0;;0.0;;6.3;971.6;2.8;83.0;4.3;1.7;1.4;eor;
853;1949-11-18;;;;5;0.2;4.0;;0.0;;6.8;965.2;2.4;94.0;2.9;1.4;1.0;eor;
853;1949-11-19;;;;5;0.0;0.0;;0.0;;6.1;967.2;5.3;69.0;10.4;1.1;-1.2;eor;
853;1949-11-20;;;;5;0.0;0.0;;0.0;;7.1;968.6;5.0;80.0;9.8;2.7;-0.4;eor;
853;1949-11-21;;;;5;0.0;0.0;;0.0;;7.9;971.0;8.2;70.0;12.7;2.7;0.2;eor;
853;1949-11-22;;;;5;0.0;0.0;;0.0;;7.6;964.2;6.2;78.0;11.5;2.7;-0.6;eor;
853;1949-11-23;;;;5;0.0;0.0;;0.0;;8.3;956.8;7.3;81.0;11.1;2.5;-0.6;eor;
853;1949-11-24;;;;5;0.4;4.0;;0.0;;9.5;950.6;7.6;89.0;9.2;6.2;6.0;eor;
853;1949-11-25;;;;5;0.0;0.0;;0.0;;7.5;960.2;6.8;73.0;10.2;4.7;3.0;eor;
853;1949-11-26;;;;5;0.9;4.0;;0.0;;8.1;958.4;5.4;88.0;8.1;3.7;-0.7;eor;
853;1949-11-27;;;;5;0.0;4.0;;0.0;;7.5;950.4;5.2;84.0;6.3;3.5;2.1;eor;
853;1949-11-28;;;;5;5.4;4.0;;;;6.5;955.8;2.3;88.0;5.1;0.5;2.7;eor;
853;1949-11-29;;;;5;0.0;0.0;;;;4.8;972.0;-0.6;83.0;0.6;-2.2;-3.0;eor;
853;1949-11-30;;;;5;3.0;4.0;;;;6.1;974.8;2.2;88.0;3.0;-0.9;-1.9;eor;
853;1949-12-01;;;;5;0.0;4.0;;0.0;;6.1;974.8;1.7;84.0;5.4;-0.1;0.0;eor;
853;1949-12-02;;;;5;2.1;4.0;;0.0;;5.9;962.3;2.7;76.0;5.9;-0.5;-2.5;eor;
853;1949-12-03;;;;5;1.5;4.0;;0.0;;5.9;961.4;1.4;88.0;2.8;0.1;-1.6;eor;
853;1949-12-04;;;;5;0.0;4.0;;0.0;;7.2;954.8;5.2;79.0;7.2;2.1;1.0;eor;
853;1949-12-05;;;;5;3.6;4.0;;0.0;;6.8;958.2;3.6;85.0;5.4;1.5;0.5;eor;
853;1949-12-06;;;;5;2.3;4.0;;0.0;;6.0;965.0;2.8;80.0;3.3;1.2;0.0;eor;
853;1949-12-07;;;;5;0.3;4.0;;0.0;;9.2;967.2;8.0;87.0;10.3;2.0;0.3;eor;
853;1949-12-08;;;;5;0.0;0.0;;0.0;;8.7;962.6;9.2;75.0;11.2;6.7;3.5;eor;
853;1949-12-09;;;;5;6.3;4.0;;0.0;;7.9;957.0;4.9;86.0;11.2;2.5;5.6;eor;
853;1949-12-10;;;;5;2.7;4.0;;0.0;;6.0;960.4;0.7;93.0;2.6;0.1;-1.4;eor;
853;1949-12-11;;;;5;8.3;4.0;;1.0;;5.5;965.0;-0.7;93.0;0.7;-1.4;-0.4;eor;
853;1949-12-12;;;;5;0.9;4.0;;17.0;;5.2;974.3;-1.5;93.0;-0.5;-2.4;-2.2;eor;
853;1949-12-13;;;;5;0.0;0.0;;8.0;;4.9;979.5;-2.6;89.0;0.1;-6.0;-4.0;eor;
853;1949-12-14;;;;5;0.0;0.0;;8.0;;3.2;971.8;-3.8;68.0;3.0;-9.0;-17.1;eor;
853;1949-12-15;;;;5;0.6;4.0;;6.0;;5.3;960.0;1.1;82.0;2.3;-5.4;-5.9;eor;
853;1949-12-16;;;;5;0.0;0.0;;3.0;;5.6;967.8;0.4;86.0;2.8;-1.5;-0.7;eor;
853;1949-12-17;;;;5;3.2;4.0;;0.0;;5.7;951.5;1.6;80.0;5.4;-2.4;-6.0;eor;
853;1949-12-18;;;;5;1.8;4.0;;0.0;;5.5;957.9;1.2;83.0;2.6;-0.2;-1.2;eor;
853;1949-12-19;;;;5;2.0;4.0;;0.0;;8.3;963.0;5.6;93.0;7.6;0.9;-0.4;eor;
853;1949-12-20;;;;5;0.0;0.0;;0.0;;9.5;973.4;7.7;88.0;9.9;6.6;5.4;eor;
853;1949-12-21;;;;5;0.6;4.0;;0.0;;8.8;977.5;6.9;89.0;9.4;5.1;1.1;eor;
853;1949-12-22;;;;5;1.4;4.0;;0.0;;6.1;985.2;3.2;90.0;6.7;2.7;3.7;eor;
853;1949-12-23;;;;5;0.9;4.0;;0.0;;6.1;986.6;1.0;93.0;2.8;-0.6;-3.2;eor;
853;1949-12-24;;;;5;0.0;0.0;;0.0;;4.9;987.1;0.2;79.0;3.8;-1.0;-2.8;eor;
853;1949-12-25;;;;5;0.0;0.0;;0.0;;4.7;977.4;-1.1;83.0;0.9;-3.6;-5.6;eor;
853;1949-12-26;;;;5;7.0;4.0;;0.0;;6.3;966.7;2.4;87.0;3.4;-0.7;-1.6;eor;
853;1949-12-27;;;;5;0.6;4.0;;0.0;;9.2;970.6;7.4;89.0;8.4;2.7;1.0;eor;
853;1949-12-28;;;;5;0.0;0.0;;0.0;;8.3;979.0;5.6;90.0;8.6;3.6;2.6;eor;
853;1949-12-29;;;;5;0.0;0.0;;0.0;;6.9;975.9;4.4;85.0;8.1;0.6;-1.5;eor;
853;1949-12-30;;;;5;0.1;4.0;;0.0;;6.7;971.9;0.9;97.0;4.8;-0.9;2.0;eor;
853;1949-12-31;;;;5;0.0;0.0;;0.0;;4.0;982.0;-3.0;77.0;0.0;-4.8;-1.8;eor;
853;1950-01-01;;;;5;0.0;0.0;;0.0;;3.6;986.6;-4.2;80.0;-0.6;-8.1;-9.6;eor;
853;1950-01-02;;;;5;10.0;4.0;;0.0;;4.4;971.6;-0.9;79.0;0.3;-4.9;-6.0;eor;
853;1950-01-03;;;;5;7.1;4.0;;4.0;;6.0;961.9;1.2;90.0;1.9;-1.9;-2.0;eor;
853;1950-01-04;;;;5;2.5;4.0;;8.0;;5.1;962.3;-1.9;91.0;1.4;-3.4;-0.8;eor;
853;1950-01-05;;;;5;5.5;4.0;;9.0;;4.9;962.8;-0.9;89.0;1.9;-5.8;-7.8;eor;
853;1950-01-06;;;;5;0.8;4.0;;3.0;;6.1;963.2;2.9;81.0;3.9;1.2;-1.7;eor;
853;1950-01-07;;;;5;0.9;4.0;;0.0;;6.5;971.0;3.2;85.0;4.2;1.9;-0.3;eor;
853;1950-01-08;;;;5;0.6;4.0;;0.0;;7.9;977.4;4.2;93.0;7.2;2.6;0.0;eor;
853;1950-01-09;;;;5;0.0;0.0;;0.0;;6.1;972.7;4.1;74.0;7.4;2.2;-0.6;eor;
853;1950-01-10;;;;5;5.8;4.0;;0.0;;7.1;980.4;3.5;91.0;4.8;2.4;0.4;eor;
853;1950-01-11;;;;5;2.7;4.0;;0.0;;6.5;983.5;0.7;96.0;5.4;-1.9;2.0;eor;
853;1950-01-12;;;;5;7.2;4.0;;0.0;;7.3;983.1;4.1;89.0;6.3;-1.9;-1.5;eor;
853;1950-01-13;;;;5;0.0;0.0;;0.0;;5.7;984.3;2.5;78.0;4.6;1.3;0.3;eor;
